Original(Korean),Basic Translation(google trans),comp1 score,comp2 score,comp3 score
내놔 새끼야.,Gim me a infant,0.602155,0.618613,0.682260
"알았어, 임마.",Okay fop,0.484943,0.616162,0.733490
그 공 받고 어렸을 때 야구 선수 하고 싶어 했는데... 국민 타자.,When I make up younger after incur the clump I need to recreate a baseball actor,0.603040,0.602563,0.766333
국민 타자 같은 소리하고 있네.,It sounds like a national slugger,0.537580,0.682752,0.759463
결승에서 만루 홈런 치고 ‘하늘에 계신 어머니께 이 영광을 바치겠습니다!’라고 인터뷰에서 떠들고...,In the final he score a plate campaign and pronounce in an consultation I will consecrate this glorification to my female parent in the sky,0.608168,0.665237,0.789116
육갑을 해요...,I fall apart six,0.612981,0.626144,0.821086
그런 모습을 보면 아버지도 웃을 거라고 생각했어.,When I go steady it I consider my beginner would express joy excessively,0.542893,0.652779,0.802191
...,,1.000000,1.000000,1.000000
어머니 돌아가시고 나서 제대로 웃는 걸 본적 없어...,I havent go out her grinning since she exit,0.580759,0.634487,0.817781
만루 홈런 한번 치고 웃게 해드려～,Lets hold a jest after score a place running game,0.562027,0.606700,0.740579
장외 홈런. 사람들이 모두 나를 향해서 환호하고... 모두가 나를 주목하고.,OTC home base outpouring Everyone sunshine for me Everyone pay up tending to me,0.516153,0.579278,0.783445
